"ID","N1_24h_IFN","N1_24h_mock","N1_24h_RVFV","N1_6h_IFN","N1_6h_mock","N1_6h_RVFV","N2_24h_IFN","N2_24h_mock","N2_24h_RVFV","N2_6h_IFN","N2_6h_mock","N2_6h_RVFV","N3_24h_IFN","N3_24h_mock","N3_24h_RVFV","N3_6h_IFN","N3_6h_mock","N3_6h_RVFV"
"ENSMLUG00000024735",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024736",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024737",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024738",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"ENSMLUG00000024739",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024740",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024741",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024742",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"ENSMLUG00000024743",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024744",3,2,1,2,0,2,0,5,3,0,3,1,4,5,0,0,6,3
"ENSMLUG00000024745",0,0,0,0,0,1,0,1,1,2,2,0,1,2,0,0,1,0
"ENSMLUG00000024746",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"ENSMLUG00000024747",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024748",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024749",2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024750",0,0,1,0,0,0,0,0,4,0,0,1,1,2,2,0,0,0
"ENSMLUG00000024751",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024752",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024753",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024754",0,1,1,1,0,0,0,0,1,0,1,2,1,0,0,2,0,1
"ENSMLUG00000024755",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024756",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024757",0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,1
"ENSMLUG00000024758",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024759",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024760",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ENSMLUG00000024761",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024762",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024763",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024764",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024765",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024766",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024767",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024768",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024769",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024770",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024771",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024772",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024773",2,1,1,2,0,0,0,1,0,0,0,0,2,2,2,2,0,0
"ENSMLUG00000024774",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ENSMLUG00000024776",4,2,0,1,2,3,1,2,3,3,5,4,1,3,2,0,0,1
"ENSMLUG00000024777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024778",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024779",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024780",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024782",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024783",2,1,1,4,2,1,1,2,3,2,1,3,1,0,8,4,3,2
"ENSMLUG00000024784",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024785",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024786",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024787",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024788",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024789",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024790",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024791",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024792",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024793",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024794",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024795",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024796",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ENSMLUG00000024797",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024798",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024799",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ENSMLUG00000024800",1,3,10,2,4,6,0,3,11,4,2,6,1,3,16,2,4,3
"ENSMLUG00000024801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024802",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024803",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024804",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ENSMLUG00000024805",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024806",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024807",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024808",1,1,0,0,0,1,0,1,1,0,0,2,1,0,1,0,4,0
"ENSMLUG00000024809",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024810",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024811",0,1,0,2,0,0,0,0,1,1,0,1,1,0,0,0,0,0
"ENSMLUG00000024812",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024813",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"ENSMLUG00000024814",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024815",0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0
"ENSMLUG00000024816",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024817",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024818",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"ENSMLUG00000024819",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024820",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024821",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024822",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024823",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024824",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024826",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024827",0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,2,2,0
"ENSMLUG00000024828",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024829",1,4,17,6,8,7,3,18,20,4,8,2,2,2,8,17,7,8
"ENSMLUG00000024830",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024831",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSMLUG00000024832",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024833",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"ENSMLUG00000024834",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024835",4960,4192,3541,4043,3974,3558,3676,2548,4944,3658,2853,3787,3983,4112,4142,4074,3704,3759
"ENSMLUG00000024836",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024837",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024838",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"ENSMLUG00000024839",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024840",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024841",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024842",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024843",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024844",0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
"ENSMLUG00000024845",1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"ENSMLUG00000024846",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024847",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024848",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024849",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ENSMLUG00000024850",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024851",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024852",0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"ENSMLUG00000024853",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024854",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024855",7,5,2,5,2,1,6,2,14,11,6,5,4,9,15,3,1,2
"ENSMLUG00000024856",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ENSMLUG00000024857",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSMLUG00000024858",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024859",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024860",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024861",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ENSMLUG00000024862",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024863",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024864",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024865",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024866",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024867",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024868",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024869",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024870",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024871",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024872",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024873",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024874",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024875",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024877",213,181,258,268,336,258,181,293,310,252,357,255,204,241,192,220,185,123
"ENSMLUG00000024878",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024879",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024880",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024882",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024883",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024884",0,0,2,3,3,2,1,0,1,1,0,0,2,0,3,2,0,1
"ENSMLUG00000024885",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024886",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"ENSMLUG00000024887",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024889",1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
"ENSMLUG00000024890",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024891",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024892",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024893",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ENSMLUG00000024894",3,2,5,1,3,4,6,1,0,4,2,6,5,0,2,3,6,3
"ENSMLUG00000024895",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024896",0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"ENSMLUG00000024897",0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0
"ENSMLUG00000024898",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024899",4,2,2,1,2,3,3,3,1,3,1,0,3,1,2,1,0,0
"ENSMLUG00000024900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024901",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024902",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024903",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024904",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024905",1,3,3,1,1,11,1,8,7,0,5,1,4,2,3,5,4,2
"ENSMLUG00000024906",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"ENSMLUG00000024907",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024908",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ENSMLUG00000024909",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024910",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024911",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024912",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024913",3,0,1,3,3,3,1,3,2,1,4,1,0,2,0,0,1,0
"ENSMLUG00000024914",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
"ENSMLUG00000024915",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024916",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024917",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024918",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024919",2,2,3,4,3,0,4,3,0,0,0,0,2,1,1,1,0,0
"ENSMLUG00000024920",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ENSMLUG00000024921",863,707,848,618,695,569,518,805,911,677,807,591,703,808,906,529,502,480
"ENSMLUG00000024922",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024923",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024924",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024925",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024926",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024927",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024928",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024929",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024930",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024931",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024932",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024933",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024934",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024935",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024936",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024937",1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"ENSMLUG00000024938",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024939",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024940",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024941",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"ENSMLUG00000024942",3,2,8,2,2,1,0,4,9,3,9,1,0,5,4,0,1,1
"ENSMLUG00000024943",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024944",0,5,1,2,4,1,0,1,4,0,0,2,1,4,3,3,5,1
"ENSMLUG00000024945",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024946",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024947",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024948",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024949",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024950",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024951",0,1,2,3,0,0,0,0,1,0,0,0,3,1,0,0,1,1
"ENSMLUG00000024952",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024953",1,0,0,0,0,0,0,3,4,0,0,2,0,3,1,0,0,0
"ENSMLUG00000024954",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024955",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024956",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024957",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024958",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024959",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024960",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024961",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024962",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024963",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ENSMLUG00000024964",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024965",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024966",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"ENSMLUG00000024967",0,0,0,0,1,0,2,0,0,1,1,1,1,0,0,0,0,0
"ENSMLUG00000024968",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024969",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024970",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024971",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024972",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024973",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024974",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"ENSMLUG00000024975",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024976",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024977",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024978",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024979",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024980",1,3,4,1,1,0,2,0,5,1,0,3,4,1,6,1,0,2
"ENSMLUG00000024981",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024982",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024983",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024984",1,0,1,0,1,0,0,4,4,0,0,0,1,1,3,2,2,0
"ENSMLUG00000024985",3,1,1,2,0,3,1,2,2,3,1,1,3,6,3,1,1,0
"ENSMLUG00000024986",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"ENSMLUG00000024987",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024988",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024989",6,5,3,2,3,7,5,1,3,6,6,3,8,3,9,4,6,7
"ENSMLUG00000024990",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024992",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024993",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024995",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
"ENSMLUG00000024996",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ENSMLUG00000024997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025000",0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
"ENSMLUG00000025001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025007",0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0
"ENSMLUG00000025008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025010",1,0,0,0,1,0,0,0,1,1,0,2,1,1,2,1,0,0
"ENSMLUG00000025011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025014",0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
"ENSMLUG00000025015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
