"","N1_24h_IFN","N1_24h_mock","N1_24h_RVFV","N1_6h_IFN","N1_6h_mock","N1_6h_RVFV","N2_24h_IFN","N2_24h_mock","N2_24h_RVFV","N2_6h_IFN","N2_6h_mock","N2_6h_RVFV","N3_24h_IFN","N3_24h_mock","N3_24h_RVFV","N3_6h_IFN","N3_6h_mock","N3_6h_RVFV"
"ENSMLUG00000024914",0,1.05899018811452,0,0,0,1.13091239199964,0,0,0,0,0.962328252032639,0,0,0,0,1.01173877628463,1.18615992615249,0
"ENSMLUG00000024919",1.62097846302862,2.11798037622904,2.50674811207402,3.47099786837662,3.12881640235747,0,4.17438399115804,3.38000296066373,0,0,0,0,1.97514328073537,1.00365762142418,0.761207134401429,1.01173877628463,0,0
"ENSMLUG00000024920",0,0,0.835582704024672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25254379599948
"ENSMLUG00000024921",699.452206796851,748.706062996966,708.574133012922,536.269170664188,724.842466546146,643.489151047795,540.582726854966,906.967461111435,583.478661124057,574.902080057736,776.59889939034,588.706865608349,694.262863178482,810.955358110734,689.653663767694,535.209812654567,595.45228292855,601.221022079751
"ENSMLUG00000024927",0,0,0,0,1.04293880078582,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024934",0,0,0,0,0,1.13091239199964,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024937",0.810489231514312,0,0,0,0,0,0,1.12666765355458,0.640481516052751,0,0,0.996119907966749,0,0,0,0,0,0
"ENSMLUG00000024938",0,0,0,0,0,1.13091239199964,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024939",0,0,0.835582704024672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024941",0,0,0.835582704024672,0,0,0,0,0,0.640481516052751,0,0,0,0,0,0,0,1.18615992615249,0
"ENSMLUG00000024942",2.43146769454294,2.11798037622904,6.68466163219738,1.73549893418831,2.08587760157164,1.13091239199964,0,4.50667061421831,5.76433364447476,2.54757199434743,8.66095426829375,0.996119907966749,0,5.01828810712088,3.04482853760571,0,1.18615992615249,1.25254379599948
"ENSMLUG00000024944",0,5.29495094057261,0.835582704024672,1.73549893418831,4.17175520314329,1.13091239199964,0,1.12666765355458,2.56192606421101,0,0,1.9922398159335,0.987571640367685,4.0146304856967,2.28362140320429,3.03521632885388,5.93079963076245,1.25254379599948
"ENSMLUG00000024951",0,1.05899018811452,1.67116540804934,2.60324840128246,0,0,0,0,0.640481516052751,0,0,0,2.96271492110305,1.00365762142418,0,0,1.18615992615249,1.25254379599948
"ENSMLUG00000024953",0.810489231514312,0,0,0,0,0,0,3.38000296066373,2.56192606421101,0,0,1.9922398159335,0,3.01097286427253,0.761207134401429,0,0,0
"ENSMLUG00000024960",0,0,0,0,1.04293880078582,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024963",0,0,1.67116540804934,0,0,0,0,0,0,0,0,0,0,0,0,1.01173877628463,0,0
"ENSMLUG00000024966",0,0,0,0,1.04293880078582,0,0,0,0,0,0,0,0,1.00365762142418,0,0,0,0
"ENSMLUG00000024967",0,0,0,0,1.04293880078582,0,2.08719199557902,0,0,0.849190664782476,0.962328252032639,0.996119907966749,0.987571640367685,0,0,0,0,0
"ENSMLUG00000024974",0,0,0,0,0,0,0,0,0.640481516052751,0.849190664782476,0,0,0,0,0,0,0,0
"ENSMLUG00000024977",0,0,0.835582704024672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024980",0.810489231514312,3.17697056434356,3.34233081609869,0.867749467094155,1.04293880078582,0,2.08719199557902,0,3.20240758026376,0.849190664782476,0,2.98835972390025,3.95028656147074,1.00365762142418,4.56724280640857,1.01173877628463,0,2.50508759199896
"ENSMLUG00000024982",0,0,0.835582704024672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000024984",0.810489231514312,0,0.835582704024672,0,1.04293880078582,0,0,4.50667061421831,2.56192606421101,0,0,0,0.987571640367685,1.00365762142418,2.28362140320429,2.02347755256925,2.37231985230498,0
"ENSMLUG00000024985",2.43146769454294,1.05899018811452,0.835582704024672,1.73549893418831,0,3.39273717599892,1.04359599778951,2.25333530710916,1.2809630321055,2.54757199434743,0.962328252032639,0.996119907966749,2.96271492110305,6.02194572854505,2.28362140320429,1.01173877628463,1.18615992615249,0
"ENSMLUG00000024986",0,0,0,0,0,0,0,0,0.640481516052751,0,0,0.996119907966749,0,0,0,0,0,0
"ENSMLUG00000024989",4.86293538908587,5.29495094057261,2.50674811207402,1.73549893418831,3.12881640235747,7.91638674399748,5.21797998894755,1.12666765355458,1.92144454815825,5.09514398869486,5.77396951219584,2.98835972390025,7.90057312294148,3.01097286427253,6.85086420961286,4.04695510513851,7.11695955691494,8.76780657199637
"ENSMLUG00000024995",0,0,0,0,0,0,0,1.12666765355458,0,0,0,0,0,1.00365762142418,0,1.01173877628463,1.18615992615249,0
"ENSMLUG00000024996",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18615992615249,0
"ENSMLUG00000025000",0,0,0,0,0,0,2.08719199557902,0,0,0,0.962328252032639,0,0,0,0,0,0,0
"ENSMLUG00000025007",0,0,0,0,0,0,0,0,1.2809630321055,0.849190664782476,0,0,0,0,0,1.01173877628463,0,0
"ENSMLUG00000025010",0.810489231514312,0,0,0,1.04293880078582,0,0,0,0.640481516052751,0.849190664782476,0,1.9922398159335,0.987571640367685,1.00365762142418,1.52241426880286,1.01173877628463,0,0
"ENSMLUG00000025014",0,0,0,0,0,0,0,1.12666765355458,0,0.849190664782476,0,0.996119907966749,0,0,0,0,0,0
"ENSMLUG00000025018",0,0,0.835582704024672,0,0,0,0,0,0.640481516052751,0,0,0.996119907966749,0,0,0.761207134401429,0,0,0
"ENSMLUG00000025022",2.43146769454294,0,0,3.47099786837662,2.08587760157164,0,3.13078799336853,1.12666765355458,0.640481516052751,0,0,0,3.95028656147074,1.00365762142418,1.52241426880286,0,0,0
"ENSMLUG00000025023",0.810489231514312,0,5.01349622414804,0,0,1.13091239199964,0,0,2.56192606421101,0,0,0.996119907966749,1.97514328073537,1.00365762142418,2.28362140320429,0,0,0
"ENSMLUG00000025024",0.810489231514312,0,0,0,0,0,0,0,0,2.54757199434743,0,0,0,0,0,1.01173877628463,0,0
"ENSMLUG00000025028",0.810489231514312,0,0.835582704024672,0.867749467094155,0,2.26182478399928,0,0,2.56192606421101,0.849190664782476,0,0,0,0,0,2.02347755256925,0,0
"ENSMLUG00000025030",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01173877628463,0,0
"ENSMLUG00000025032",0,1.05899018811452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025033",0.810489231514312,0,0,0.867749467094155,0,0,0,0,0.640481516052751,0,0,0,0,1.00365762142418,0,2.02347755256925,0,0
"ENSMLUG00000025041",1.62097846302862,1.05899018811452,6.68466163219738,1.73549893418831,2.08587760157164,2.26182478399928,2.08719199557902,3.38000296066373,5.12385212842201,5.09514398869486,0.962328252032639,2.98835972390025,6.91300148257379,3.01097286427253,1.52241426880286,5.05869388142313,0,6.26271897999741
"ENSMLUG00000025042",0,0,2.50674811207402,1.73549893418831,0,1.13091239199964,2.08719199557902,0,0,0.849190664782476,0,0,0,1.00365762142418,0,0,0,1.25254379599948
"ENSMLUG00000025045",0,1.05899018811452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25254379599948
"ENSMLUG00000025048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25254379599948
"ENSMLUG00000025050",1.62097846302862,2.11798037622904,2.50674811207402,0.867749467094155,1.04293880078582,0,2.08719199557902,1.12666765355458,0,0.849190664782476,0,0,1.97514328073537,4.0146304856967,0.761207134401429,3.03521632885388,0,2.50508759199896
"ENSMLUG00000025051",1.62097846302862,0,1.67116540804934,0.867749467094155,0,0,2.08719199557902,0,0.640481516052751,0,0,0,0.987571640367685,0,0,0,1.18615992615249,0
"ENSMLUG00000025053",0,0,0,0,1.04293880078582,0,0,0,0,0,0,0,0.987571640367685,0,0,0,0,0
"ENSMLUG00000025054",0,0,0,0,0,0,0,1.12666765355458,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025055",0,0,0,0,0,1.13091239199964,0,0,0.640481516052751,0,0,0,0,0,0.761207134401429,0,0,0
"ENSMLUG00000025057",0,0,0,0,1.04293880078582,0,0,0,0.640481516052751,0,0,1.9922398159335,0,0,0,0,0,0
"ENSMLUG00000025059",0,0,1.67116540804934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761207134401429,0,0,0
"ENSMLUG00000025064",0.810489231514312,0,0,0,0,0,0,0,0,0,0,0,0.987571640367685,0,0,0,0,0
"ENSMLUG00000025068",0,1.05899018811452,0.835582704024672,2.60324840128246,0,1.13091239199964,0,4.50667061421831,0.640481516052751,0.849190664782476,1.92465650406528,2.98835972390025,0,0,2.28362140320429,1.01173877628463,2.37231985230498,0
"ENSMLUG00000025071",0,0,0,0.867749467094155,0,0,0,0,0,0,0,0,0.987571640367685,0,0.761207134401429,0,0,0
"ENSMLUG00000025072",5.67342462060018,5.29495094057261,4.17791352012336,1.73549893418831,2.08587760157164,4.52364956799856,4.17438399115804,9.01334122843662,2.56192606421101,3.39676265912991,1.92465650406528,5.97671944780049,6.91300148257379,8.02926097139341,4.56724280640857,3.03521632885388,1.18615992615249,5.01017518399793
"ENSMLUG00000025076",91.5852831611173,77.30628373236,37.6012216811103,65.0812100320616,93.864492070724,80.2947798319744,54.2669918850545,100.273421166357,48.0361137039564,76.4271598304229,117.404046747982,90.6469116249742,68.1424431853703,96.3511316567209,52.5232922736986,62.7278041296468,98.4512738706567,67.637364983972
"ENSMLUG00000025079",1.62097846302862,2.11798037622904,0,0,0,0,1.04359599778951,0,1.2809630321055,0,0,0,1.97514328073537,1.00365762142418,0,0,0,0
"ENSMLUG00000025083",2.43146769454294,0,2.50674811207402,0,1.04293880078582,1.13091239199964,2.08719199557902,1.12666765355458,1.92144454815825,0.849190664782476,0,1.9922398159335,0.987571640367685,0,0.761207134401429,5.05869388142313,3.55847977845747,0
"ENSMLUG00000025084",0.810489231514312,2.11798037622904,1.67116540804934,0,1.04293880078582,5.6545619599982,0,0,1.2809630321055,0,0,0.996119907966749,0,0,0.761207134401429,0,0,0
"ENSMLUG00000025086",0,0,0.835582704024672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025088",4.05244615757156,0,0,2.60324840128246,2.08587760157164,1.13091239199964,2.08719199557902,1.12666765355458,1.2809630321055,2.54757199434743,0.962328252032639,0.996119907966749,2.96271492110305,1.00365762142418,2.28362140320429,2.02347755256925,2.37231985230498,2.50508759199896
"ENSMLUG00000025089",4.86293538908587,16.9438430098323,74.3668606581959,26.9002334799188,18.7728984141448,10.1782115279968,18.7847279602112,9.01334122843662,68.5315222176444,28.0232919378217,9.62328252032639,45.8215157664704,28.6395775706629,42.1536200998154,30.4482853760571,80.9391021027701,68.7972757168444,106.466222659956
"ENSMLUG00000025093",0,3.17697056434356,1.67116540804934,0,0,0,3.13078799336853,0,3.20240758026376,2.54757199434743,0.962328252032639,1.9922398159335,1.97514328073537,2.00731524284835,3.80603567200714,1.01173877628463,1.18615992615249,0
"ENSMLUG00000025094",0,0,0,0.867749467094155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025095",0.810489231514312,0,0,0,2.08587760157164,0,0,0,0.640481516052751,0,0.962328252032639,0,0,1.00365762142418,0,1.01173877628463,0,1.25254379599948
"ENSMLUG00000025100",0,0,0.835582704024672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025101",0,0,0,0,0,0,0,0,0,0,0,0,1.97514328073537,0,0,0,0,0
"ENSMLUG00000025104",0,0,0,0,0,0,0,0,0,0,0.962328252032639,0,0,0,0,0,0,0
"ENSMLUG00000025105",0,0,0,0.867749467094155,0,0,0,0,0,0,0,0.996119907966749,0,0,0,0,0,0
"ENSMLUG00000025107",4.05244615757156,0,1.67116540804934,0,0,1.13091239199964,1.04359599778951,1.12666765355458,0.640481516052751,0,1.92465650406528,0.996119907966749,0,4.0146304856967,0.761207134401429,2.02347755256925,0,0
"ENSMLUG00000025110",0.810489231514312,1.05899018811452,4.17791352012336,0,0,1.13091239199964,0,0,0,0.849190664782476,0,0,4.93785820183842,0,1.52241426880286,0,0,0
"ENSMLUG00000025112",0,0,0.835582704024672,0.867749467094155,0,0,1.04359599778951,0,1.2809630321055,0,0,0,0,1.00365762142418,0,0,0,0
"ENSMLUG00000025114",0,0,0,0,0,1.13091239199964,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025119",1.62097846302862,3.17697056434356,1.67116540804934,3.47099786837662,2.08587760157164,0,2.08719199557902,0,0.640481516052751,1.69838132956495,0.962328252032639,0.996119907966749,1.97514328073537,2.00731524284835,0.761207134401429,2.02347755256925,0,2.50508759199896
"ENSMLUG00000025120",0,0,0,0,0,0,0,0,0,0,0,0,0,1.00365762142418,0,0,0,0
"ENSMLUG00000025123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01173877628463,0,0
"ENSMLUG00000025131",0.810489231514312,1.05899018811452,0,0,1.04293880078582,0,1.04359599778951,0,0,0,0,0,0,3.01097286427253,3.80603567200714,2.02347755256925,0,0
"ENSMLUG00000025135",4.86293538908587,1.05899018811452,0,6.94199573675324,2.08587760157164,2.26182478399928,2.08719199557902,0,2.56192606421101,4.24595332391238,1.92465650406528,1.9922398159335,4.93785820183842,1.00365762142418,1.52241426880286,5.05869388142313,2.37231985230498,2.50508759199896
"ENSMLUG00000025138",0,2.11798037622904,0.835582704024672,0,0,1.13091239199964,1.04359599778951,0,0,5.09514398869486,0.962328252032639,0,2.96271492110305,0,0.761207134401429,1.01173877628463,4.74463970460996,1.25254379599948
"ENSMLUG00000025140",0,0,0,0,0,1.13091239199964,1.04359599778951,0,0,0,0,0.996119907966749,0,0,0,0,0,0
"ENSMLUG00000025143",1.62097846302862,5.29495094057261,1.67116540804934,1.73549893418831,2.08587760157164,2.26182478399928,5.21797998894755,6.76000592132747,1.2809630321055,0,6.73629776422847,4.98059953983374,2.96271492110305,5.01828810712088,2.28362140320429,4.04695510513851,2.37231985230498,1.25254379599948
"ENSMLUG00000025144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25254379599948
"ENSMLUG00000025147",2.43146769454294,3.17697056434356,0.835582704024672,2.60324840128246,4.17175520314329,0,2.08719199557902,4.50667061421831,1.2809630321055,7.64271598304229,12.5102672764243,5.97671944780049,0.987571640367685,6.02194572854505,4.56724280640857,4.04695510513851,4.74463970460996,2.50508759199896
"ENSMLUG00000025148",0,0,0,0,0,0,0,0,0,0,0,0,0.987571640367685,0,0,0,1.18615992615249,0
"ENSMLUG00000025151",0,0,0,0,0,0,1.04359599778951,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025153",0,0,0.835582704024672,0,0,0,2.08719199557902,0,0.640481516052751,0.849190664782476,1.92465650406528,0,0.987571640367685,0,0,3.03521632885388,0,0
"ENSMLUG00000025154",0,0,0.835582704024672,1.73549893418831,4.17175520314329,2.26182478399928,2.08719199557902,0,0.640481516052751,0,0,0,0,2.00731524284835,0,0,1.18615992615249,0
"ENSMLUG00000025156",0,1.05899018811452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025163",0,0,0,0.867749467094155,0,0,0,1.12666765355458,0,0,0,0,0.987571640367685,0,0,0,0,0
"ENSMLUG00000025172",0.810489231514312,1.05899018811452,0,0,0,0,0,0,1.2809630321055,0.849190664782476,0,0.996119907966749,0,1.00365762142418,0,2.02347755256925,1.18615992615249,1.25254379599948
"ENSMLUG00000025175",2.43146769454294,0,0.835582704024672,0.867749467094155,2.08587760157164,0,0,0,0,0.849190664782476,0.962328252032639,0,0,2.00731524284835,0.761207134401429,0,1.18615992615249,1.25254379599948
"ENSMLUG00000025178",0,0,1.67116540804934,0.867749467094155,0,0,1.04359599778951,1.12666765355458,0,0.849190664782476,0,0.996119907966749,0.987571640367685,0,1.52241426880286,0,0,0
"ENSMLUG00000025180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01173877628463,1.18615992615249,0
"ENSMLUG00000025182",0.810489231514312,1.05899018811452,0,0.867749467094155,2.08587760157164,3.39273717599892,3.13078799336853,2.25333530710916,0,0.849190664782476,0,0.996119907966749,0,2.00731524284835,0,1.01173877628463,0,0
"ENSMLUG00000025190",0,0,0,0,0,0,0,0,0,0,0,0.996119907966749,0,0,0,0,0,0
"ENSMLUG00000025191",0,1.05899018811452,0,0,0,0,0,0,0,0,0,0,0,1.00365762142418,0,0,0,0
"ENSMLUG00000025192",1.62097846302862,2.11798037622904,4.17791352012336,4.33874733547077,0,0,0,1.12666765355458,2.56192606421101,4.24595332391238,0.962328252032639,0,0,1.00365762142418,3.04482853760571,0,1.18615992615249,1.25254379599948
"ENSMLUG00000025196",0.810489231514312,1.05899018811452,3.34233081609869,0,1.04293880078582,1.13091239199964,0,1.12666765355458,1.2809630321055,0,0,1.9922398159335,1.97514328073537,1.00365762142418,0.761207134401429,0,0,0
"ENSMLUG00000025197",6.4839138521145,0,10.0269924482961,6.07424626965908,6.25763280471493,0,5.21797998894755,2.25333530710916,3.84288909631651,0.849190664782476,4.8116412601632,4.98059953983374,3.95028656147074,9.03291859281758,5.32844994081,5.05869388142313,7.11695955691494,1.25254379599948
"ENSMLUG00000025199",0.810489231514312,1.05899018811452,1.67116540804934,0.867749467094155,0,0,0,2.25333530710916,1.2809630321055,0,0,1.9922398159335,1.97514328073537,0,2.28362140320429,1.01173877628463,2.37231985230498,0
"ENSMLUG00000025201",1.62097846302862,0,0.835582704024672,0,0,0,3.13078799336853,1.12666765355458,0,0,0,0,0.987571640367685,0,1.52241426880286,0,0,0
"ENSMLUG00000025202",2.43146769454294,0,3.34233081609869,0.867749467094155,1.04293880078582,2.26182478399928,2.08719199557902,2.25333530710916,3.20240758026376,0,0,0.996119907966749,0,3.01097286427253,1.52241426880286,0,3.55847977845747,0
"ENSMLUG00000025203",0,0,0,0,0,0,0,1.12666765355458,0,0,0,0,0,1.00365762142418,0,0,0,0
"ENSMLUG00000025205",1.62097846302862,1.05899018811452,2.50674811207402,0,0,0,2.08719199557902,0,0.640481516052751,0,0,2.98835972390025,0.987571640367685,0,0,1.01173877628463,1.18615992615249,2.50508759199896
"ENSMLUG00000025206",0,0,0,0,0,0,0,0,0.640481516052751,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025207",0,0,0,0,0,1.13091239199964,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025213",0,0,0,0,0,1.13091239199964,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025217",3.24195692605725,2.11798037622904,0,0,1.04293880078582,0,1.04359599778951,1.12666765355458,1.92144454815825,0.849190664782476,2.88698475609792,3.984479631867,1.97514328073537,0,0,0,1.18615992615249,1.25254379599948
"ENSMLUG00000025218",0,0,0,0,0,0,0,0,0.640481516052751,0.849190664782476,0,0,0,0,1.52241426880286,0,0,0
"ENSMLUG00000025219",3.24195692605725,0,0,0,0,0,1.04359599778951,0,0,0,0,0.996119907966749,0.987571640367685,1.00365762142418,0.761207134401429,1.01173877628463,2.37231985230498,0
"ENSMLUG00000025223",0,0,0,0,0,0,0,0,0,2.54757199434743,1.92465650406528,0,0.987571640367685,0,0,0,0,0
"ENSMLUG00000025231",0,0,0,0,1.04293880078582,0,0,0,0.640481516052751,0,0,0,0,0,0.761207134401429,0,0,0
"ENSMLUG00000025232",0,0,0,0,0,0,0,0,0.640481516052751,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025237",0,0,0.835582704024672,0,0,0,0,0,1.92144454815825,0,0,0,0,0,0,0,1.18615992615249,0
"ENSMLUG00000025238",11.3468492412004,9.53091169303069,15.8760713764688,19.9582377431656,15.6440820117873,15.832773487995,19.8283239580007,10.1400088819912,8.96674122473852,10.1902879773897,12.5102672764243,19.922398159335,19.7514328073537,15.0548643213626,13.7017284192257,12.1408653154155,8.30311948306743,6.26271897999741
"ENSMLUG00000025242",0,1.05899018811452,0,0,0,0,0,0,0,0.849190664782476,0,0,0,0,0,0,0,0
"ENSMLUG00000025243",1.62097846302862,0,4.17791352012336,1.73549893418831,0,0,0,0,1.92144454815825,1.69838132956495,0,0,1.97514328073537,0,0.761207134401429,2.02347755256925,2.37231985230498,2.50508759199896
"ENSMLUG00000025244",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18615992615249,0
"ENSMLUG00000025251",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761207134401429,0,0,0
"ENSMLUG00000025253",0,0,0,0,0,0,0,0,0,0,0.962328252032639,0,0,0,0,0,0,0
"ENSMLUG00000025254",0,0,0.835582704024672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025255",4.86293538908587,0,1.67116540804934,1.73549893418831,0,4.52364956799856,7.30517198452657,1.12666765355458,5.12385212842201,5.09514398869486,0.962328252032639,1.9922398159335,4.93785820183842,1.00365762142418,3.80603567200714,2.02347755256925,1.18615992615249,2.50508759199896
"ENSMLUG00000025259",0,0,0,0,0,0,1.04359599778951,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025265",0.810489231514312,0,0.835582704024672,0,0,0,0,0,0,0,1.92465650406528,0,0,0,0,0,0,0
"ENSMLUG00000025271",0,0,0,0.867749467094155,0,0,1.04359599778951,0,0,0,0,1.9922398159335,0,0,0,0,1.18615992615249,0
"ENSMLUG00000025277",6.4839138521145,3.17697056434356,0.835582704024672,1.73549893418831,3.12881640235747,2.26182478399928,3.13078799336853,1.12666765355458,5.12385212842201,2.54757199434743,2.88698475609792,1.9922398159335,0.987571640367685,2.00731524284835,0.761207134401429,1.01173877628463,5.93079963076245,5.01017518399793
"ENSMLUG00000025280",6.4839138521145,2.11798037622904,5.84907892817271,7.80974520384739,4.17175520314329,3.39273717599892,6.26157598673706,5.63333826777289,1.2809630321055,0,7.69862601626111,0.996119907966749,3.95028656147074,6.02194572854505,2.28362140320429,2.02347755256925,3.55847977845747,10.0203503679959
"ENSMLUG00000025281",0,0,0.835582704024672,0.867749467094155,1.04293880078582,2.26182478399928,2.08719199557902,1.12666765355458,0,1.69838132956495,2.88698475609792,0,0,1.00365762142418,0.761207134401429,0,0,0
"ENSMLUG00000025283",0,0,0,0,0,0,0,0,0,0,0,0.996119907966749,0,0,0.761207134401429,0,0,0
"ENSMLUG00000025284",0,0,0.835582704024672,0,0,0,1.04359599778951,3.38000296066373,1.2809630321055,0,0,0,1.97514328073537,0,0,0,1.18615992615249,0
"ENSMLUG00000025285",0.810489231514312,2.11798037622904,0,1.73549893418831,1.04293880078582,0,0,4.50667061421831,1.92144454815825,2.54757199434743,0,3.984479631867,1.97514328073537,2.00731524284835,0,2.02347755256925,4.74463970460996,2.50508759199896
"ENSMLUG00000025286",0,0,0.835582704024672,0.867749467094155,0,0,1.04359599778951,0,1.2809630321055,0,0,0,0.987571640367685,0,3.04482853760571,0,0,1.25254379599948
"ENSMLUG00000025290",0.810489231514312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025293",0.810489231514312,3.17697056434356,0.835582704024672,4.33874733547077,4.17175520314329,1.13091239199964,3.13078799336853,3.38000296066373,1.2809630321055,3.39676265912991,0.962328252032639,1.9922398159335,2.96271492110305,2.00731524284835,3.04482853760571,4.04695510513851,1.18615992615249,0
"ENSMLUG00000025295",0.810489231514312,2.11798037622904,2.50674811207402,0,0,1.13091239199964,0,0,0,0,0,0,0,0,0,0,1.18615992615249,0
"ENSMLUG00000025298",0,0,0,0,0,0,0,0,0.640481516052751,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025300",0.810489231514312,0,0,0.867749467094155,1.04293880078582,0,0,0,0.640481516052751,0,0,0,0,0,1.52241426880286,0,0,0
"ENSMLUG00000025301",0.810489231514312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52241426880286,0,0,0
"ENSMLUG00000025311",0,0,0.835582704024672,0.867749467094155,0,1.13091239199964,0,0,0,0.849190664782476,0,0.996119907966749,0,0,0.761207134401429,0,0,0
"ENSMLUG00000025318",2.43146769454294,4.23596075245808,2.50674811207402,5.20649680256493,3.12881640235747,0,0,1.12666765355458,3.84288909631651,3.39676265912991,0.962328252032639,1.9922398159335,1.97514328073537,1.00365762142418,0.761207134401429,1.01173877628463,1.18615992615249,0
"ENSMLUG00000025319",0,0,0.835582704024672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025321",0,0,0.835582704024672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025326",0,2.11798037622904,1.67116540804934,0,0,0,3.13078799336853,0,3.20240758026376,1.69838132956495,1.92465650406528,0,1.97514328073537,1.00365762142418,0,0,0,2.50508759199896
"ENSMLUG00000025328",0,3.17697056434356,0.835582704024672,1.73549893418831,1.04293880078582,0,0,0,0.640481516052751,0.849190664782476,0,0,0.987571640367685,2.00731524284835,1.52241426880286,2.02347755256925,0,0
"ENSMLUG00000025334",0,0,0,0.867749467094155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025338",4.05244615757156,0,7.52024433622205,1.73549893418831,0,1.13091239199964,1.04359599778951,0,7.68577819263302,3.39676265912991,0,0,9.87571640367685,0,10.65689988162,5.05869388142313,0,0
"ENSMLUG00000025341",0.810489231514312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025342",0,0,0,0,2.08587760157164,0,0,0,0,0.849190664782476,0,0,0,0,0,1.01173877628463,0,0
"ENSMLUG00000025345",0,0,0,0,0,0,0,2.25333530710916,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025346",0,0,0.835582704024672,0,0,0,0,0,0.640481516052751,1.69838132956495,0,0,0,0,0,0,0,0
"ENSMLUG00000025352",0,0,0,0,0,0,0,0,0,0,0.962328252032639,0,0,0,0,0,0,0
"ENSMLUG00000025355",0,0,0,1.73549893418831,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025356",0,0,0,0,0,0,0,1.12666765355458,0,0,0,0.996119907966749,0,0,0,1.01173877628463,0,0
"ENSMLUG00000025357",0,0,0,0.867749467094155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025358",0,0,0,1.73549893418831,0,0,1.04359599778951,0,0,0.849190664782476,0.962328252032639,0,0,0,0.761207134401429,0,0,0
"ENSMLUG00000025361",0.810489231514312,1.05899018811452,0,0,1.04293880078582,0,0,0,0,0.849190664782476,1.92465650406528,0,0,0,0,0,0,1.25254379599948
"ENSMLUG00000025375",0,0,0,0,0,1.13091239199964,0,0,0,1.69838132956495,0,0,0,1.00365762142418,1.52241426880286,0,0,0
"ENSMLUG00000025379",0,0,0.835582704024672,0.867749467094155,0,0,0,0,0.640481516052751,0,0,0,0,0,0,1.01173877628463,0,1.25254379599948
"ENSMLUG00000025380",0,0,0,0,0,0,1.04359599778951,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000025381",66.4601169841736,73.070322979902,37.6012216811103,55.5359658940259,79.2633488597225,79.1638674399748,60.5285678717916,49.5733767564014,48.0361137039564,47.5546772278187,80.8355731707417,65.7439139258054,47.4034387376489,56.2048267997538,44.1500137952829,51.598677590516,71.1695955691494,86.4255219239643
